date,open,high,low,close,volume
2019-03-18,3027.801,3096.418,3009.507,3096.418,39779717900
2019-03-19,3099.897,3113.433,3076.363,3090.975,35090886000
2019-03-20,3084.17,3102.52,3053.452,3090.64,35855750500
2019-03-21,3094.125,3125.019,3086.85,3101.455,41425118200
2019-03-22,3100.726,3107.275,3064.884,3104.149,36484834600
2019-03-25,3058.802,3086.996,3041.95,3043.031,38027876200
2019-03-26,3057.559,3062.69,2988.491,2997.095,35349802100
2019-03-27,3012.257,3022.762,2987.772,3022.72,29139035700
2019-03-28,3009.799,3025.779,2991.779,2994.943,28810642500
2019-03-29,3000.678,3093.033,2999.987,3090.758,37508299100
2019-04-01,3111.662,3176.622,3111.662,3170.361,46612469300
2019-04-02,3183.274,3193.272,3164.907,3176.823,44706898100
2019-04-03,3159.147,3219.256,3152.332,3216.295,43054863500
2019-04-04,3233.689,3254.14,3216.855,3246.571,46911766900
2019-04-08,3271.272,3288.453,3210.515,3244.81,50451840300
2019-04-09,3240.394,3251.646,3215.705,3239.664,36416999700
2019-04-10,3224.645,3264.778,3204.879,3241.93,38013440800
2019-04-11,3241.547,3254.126,3185.546,3189.962,35303187900
2019-04-12,3184.86,3199.278,3168.042,3188.626,28978899600
2019-04-15,3233.458,3253.976,3177.27,3177.787,34880978500
2019-04-16,3164.397,3253.598,3153.206,3253.598,35791875200
2019-04-17,3250.152,3275.334,3239.805,3263.118,35754179600
2019-04-18,3261.074,3271.388,3241.826,3250.201,32553994200
2019-04-19,3250.145,3274.335,3226.812,3270.797,31519800400
2019-04-22,3278.491,3279.489,3206.878,3215.043,35321738700
2019-04-23,3211.872,3231.582,3186.757,3198.594,32836120700
2019-04-24,3203.559,3210.651,3156.607,3201.614,27487216400
2019-04-25,3190.585,3193.749,3123.026,3123.826,32587912900
2019-04-26,3108.164,3129.213,3085.805,3086.399,28087385400
2019-04-29,3090.633,3107.761,3050.026,3062.499,29211488600
2019-04-30,3052.622,3088.407,3052.622,3078.339,22230251700
2019-05-06,2984.727,2986.54,2876.469,2906.464,32697226900
2019-05-07,2914.291,2937.283,2889.073,2926.391,25328176900
2019-05-08,2873.143,2929.431,2866.704,2893.757,23153051900
2019-05-09,2871.197,2888.86,2845.037,2850.954,20004113300
2019-05-10,2878.234,2941.454,2838.385,2939.211,28230680800
2019-05-13,2905.067,2921.41,2892.175,2903.713,21202988200
2019-05-14,2872.834,2909.204,2872.834,2883.611,20834535300
2019-05-15,2902.642,2945.395,2902.642,2938.678,23051970100
2019-05-16,2933.495,2956.171,2929.065,2955.711,24838570100
2019-05-17,2955.767,2956.783,2873.8,2882.296,26630164300
2019-05-20,2874.801,2882.629,2838.453,2870.605,20947244200
2019-05-21,2867.707,2919.237,2862.495,2905.969,21138702200
2019-05-22,2905.524,2912.395,2879.644,2891.705,20002690500
2019-05-23,2880.843,2885.139,2846.956,2852.515,19734030900
2019-05-24,2847.836,2871.856,2846.022,2852.995,16720549000
2019-05-27,2851.281,2898.129,2833.036,2892.378,19672090200
2019-05-28,2890.266,2924.04,2887.084,2909.911,22331055700
2019-05-29,2894.83,2934.977,2890.665,2914.696,19895882100
2019-05-30,2903.425,2907.846,2881.38,2905.805,20575878900
2019-05-31,2904.498,2922.908,2895.578,2898.696,19523058000
2019-06-03,2901.742,2920.829,2875.902,2890.081,21594355400
2019-06-04,2887.641,2888.386,2851.973,2862.28,18846354100
2019-06-05,2882.937,2888.768,2858.572,2861.418,18156104700
2019-06-06,2862.333,2862.333,2822.185,2827.798,17706441100
2019-06-10,2833.015,2861.131,2824.355,2852.13,16658591800
2019-06-11,2854.07,2927.43,2854.07,2925.716,26052579600
2019-06-12,2917.224,2924.702,2903.883,2909.38,24025577500
2019-06-13,2905.288,2918.423,2885.923,2910.741,21295779100
2019-06-14,2912.999,2924.32,2879.657,2881.974,21543579600
2019-06-17,2880.423,2902.481,2877.394,2887.622,15396496000
2019-06-18,2891.092,2898.33,2874.313,2890.158,14770532000
2019-06-19,2944.115,2953.336,2916.215,2917.803,23075697300
2019-06-20,2917.331,2997.389,2915.09,2987.119,29101153700
2019-06-21,2990.369,3010.349,2989.245,3001.98,28697383500
2019-06-24,3004.289,3012.826,2994.422,3008.148,21049389400
2019-06-25,3004.91,3004.91,2948.991,2982.074,24369924400
2019-06-26,2964.615,2986.914,2958.463,2976.284,17444953300
2019-06-27,2982.613,3011.538,2981.045,2996.793,19539704900
2019-06-28,2992.243,2992.243,2961.223,2978.878,18143152300
2019-07-01,3024.624,3045.367,3014.687,3044.903,25084043300
2019-07-02,3042.58,3048.484,3033.781,3043.943,21452062400
2019-07-03,3031.832,3031.832,3006.325,3015.263,21229617300
2019-07-04,3015.679,3024.502,2991.908,3005.249,19441513300
2019-07-05,3004.738,3014.847,2990.925,3011.059,15675542900
2019-07-08,2997.807,2997.807,2918.716,2933.363,21154126800
2019-07-09,2928.819,2937.762,2912.806,2928.23,14511060400
2019-07-10,2935.186,2936.752,2908.162,2915.302,13548353800
2019-07-11,2928.055,2945.802,2907.885,2917.761,14369252200
2019-07-12,2915.34,2938.531,2905.809,2930.546,13779475900
2019-07-15,2921.546,2955.0,2886.699,2942.185,16764339700
2019-07-16,2938.641,2944.821,2931.293,2937.617,13181175100
2019-07-17,2933.023,2942.067,2924.459,2931.693,14963161600
2019-07-18,2921.739,2921.739,2901.177,2901.177,14988882800
2019-07-19,2909.679,2939.597,2909.679,2924.201,14946955300
2019-07-22,2925.788,2927.16,2879.69,2886.974,18067496000
2019-07-23,2886.904,2901.359,2883.046,2899.945,12931050800
2019-07-24,2907.928,2936.452,2907.787,2923.278,15524576200
2019-07-25,2923.189,2937.36,2916.15,2937.36,14568438500
2019-07-26,2928.061,2948.326,2924.451,2944.541,13934338800
2019-07-29,2943.918,2948.467,2932.977,2941.007,12799184600
2019-07-30,2946.257,2965.632,2946.257,2952.338,14831646200
2019-07-31,2944.398,2944.398,2926.485,2932.506,14105234800
2019-08-01,2920.851,2927.342,2901.75,2908.766,14238981300
2019-08-02,2861.332,2872.473,2851.44,2867.838,18488844300
2019-08-05,2854.578,2863.689,2821.496,2821.496,16741942300
2019-08-06,2776.989,2787.419,2733.924,2777.556,23112372700
2019-08-07,2789.019,2792.693,2768.68,2768.68,15771675200
2019-08-08,2784.184,2799.686,2782.245,2794.552,14953956400
2019-08-09,2805.586,2808.329,2770.478,2774.753,14824029300
2019-08-12,2781.982,2814.994,2776.62,2814.994,13156343300
2019-08-13,2798.051,2802.042,2790.608,2797.26,13091650500
2019-08-14,2824.486,2829.891,2807.719,2808.915,14401464100
2019-08-15,2762.339,2815.896,2756.834,2815.798,15277215200
2019-08-16,2817.571,2840.316,2811.802,2823.824,14858234400
2019-08-19,2835.518,2883.096,2829.854,2883.096,21454666800
2019-08-20,2879.082,2892.08,2874.999,2880.001,18967720600
2019-08-21,2875.471,2885.586,2872.557,2880.331,15901966500
2019-08-22,2887.665,2888.497,2867.552,2883.436,14920621500
2019-08-23,2885.151,2902.456,2878.744,2897.425,15915682600
2019-08-26,2851.016,2870.494,2849.238,2863.567,16989536300
2019-08-27,2879.515,2919.644,2879.406,2902.193,20814179400
2019-08-28,2901.627,2905.435,2887.012,2893.756,18309790300
2019-08-29,2895.999,2898.605,2878.588,2890.919,17861308200
2019-08-30,2907.383,2914.577,2874.103,2886.237,19395995100
2019-09-02,2886.942,2928.479,2883.682,2924.106,20278680700
2019-09-03,2925.942,2930.154,2915.197,2930.154,18900121600
2019-09-04,2927.747,2957.412,2925.883,2957.412,22549590700
2019-09-05,2972.662,3015.844,2972.662,2985.865,30543870600
2019-09-06,2996.622,2999.943,2981.598,2999.601,21682603500
2019-09-09,3023.778,3026.24,3005.695,3024.739,24337775200
2019-09-10,3027.41,3027.41,3005.383,3021.202,24001294700
2019-09-11,3029.933,3030.557,3004.215,3008.812,22983736200
2019-09-12,3016.627,3033.473,3005.195,3031.235,19696870100
2019-09-16,3041.922,3042.928,3020.05,3030.754,22187895900
2019-09-17,3023.711,3023.711,2970.57,2978.118,22333806100
2019-09-18,2984.084,2996.402,2982.4,2985.659,16804669900
2019-09-19,2992.922,2999.279,2975.398,2999.279,16269061500
2019-09-20,3004.814,3011.34,2996.193,3006.447,18214530200
2019-09-23,2998.4,2998.4,2960.827,2977.077,16813945000
2019-09-24,2979.475,3002.897,2973.76,2985.341,16390276100
2019-09-25,2977.668,2977.668,2955.433,2955.433,16854313500
2019-09-26,2964.478,2970.035,2928.259,2929.088,18893254100
2019-09-27,2929.486,2939.079,2920.93,2932.167,13290577700
2019-09-30,2927.917,2936.482,2905.189,2905.189,11664681100
2019-10-08,2905.756,2933.016,2905.756,2913.57,12553581200
2019-10-09,2902.075,2924.857,2891.539,2924.857,13042414400
2019-10-10,2923.707,2949.24,2918.228,2947.711,13423975200
2019-10-11,2954.819,2980.788,2943.014,2973.656,16120374600
2019-10-14,2993.962,3026.383,2989.813,3007.883,20861480200
2019-10-15,3005.665,3005.665,2986.303,2991.046,15537690400
2019-10-16,2992.61,3010.424,2975.923,2978.712,14988549600
2019-10-17,2979.993,2986.719,2969.568,2977.334,12252761400
2019-10-18,2982.342,2987.204,2933.242,2938.141,14999067800
2019-10-21,2933.897,2940.325,2917.688,2939.618,13247510700
2019-10-22,2945.6,2954.642,2934.387,2954.38,11748204800
2019-10-23,2952.969,2957.3,2934.627,2941.619,12381288100
2019-10-24,2944.007,2953.044,2927.061,2940.922,12654029000
2019-10-25,2940.474,2958.241,2920.52,2954.933,13686070600
2019-10-28,2958.686,2980.128,2956.961,2980.05,17373148100
2019-10-29,2979.037,2979.037,2954.176,2954.176,16611005800
2019-10-30,2949.463,2953.299,2934.828,2939.321,15879811000
2019-10-31,2944.843,2946.752,2923.517,2929.056,16157148300
2019-11-01,2924.34,2959.833,2917.146,2958.199,15990737300
2019-11-04,2964.576,2983.058,2964.576,2975.492,16724836400
2019-11-05,2977.705,3008.314,2968.032,2991.562,17989159300
2019-11-06,2992.04,2995.563,2969.724,2978.596,16526354700
2019-11-07,2978.153,2988.955,2969.12,2978.714,13695267800
2019-11-08,2993.977,2998.759,2962.845,2964.185,14974210700
2019-11-11,2949.962,2949.962,2906.769,2909.975,15791610500
2019-11-12,2912.996,2918.303,2891.511,2914.823,12972915400
2019-11-13,2913.02,2913.861,2893.971,2905.241,12976584100
2019-11-14,2907.736,2917.374,2899.619,2909.87,12914544800
2019-11-15,2911.35,2917.829,2891.204,2891.343,13551946300
2019-11-18,2889.55,2911.378,2884.088,2909.2,12443317700
2019-11-19,2904.278,2933.991,2902.855,2933.991,13541760400
2019-11-20,2928.107,2930.493,2907.423,2911.053,13735753000
2019-11-21,2902.553,2910.361,2891.531,2903.638,12345860700
2019-11-22,2906.243,2925.018,2873.99,2885.288,15862336500
2019-11-25,2885.613,2906.609,2880.654,2906.169,17858742900
2019-11-26,2912.521,2915.041,2897.928,2907.06,17000466300
2019-11-27,2905.396,2914.487,2893.418,2903.195,13386220500
2019-11-28,2902.364,2909.84,2883.434,2889.693,11952246800
2019-11-29,2885.974,2892.388,2858.581,2871.981,12261296800
2019-12-02,2874.448,2888.89,2870.242,2875.807,12875580600
2019-12-03,2869.882,2884.856,2857.32,2884.699,12377874200
2019-12-04,2876.908,2882.498,2869.422,2878.116,12554365300
2019-12-05,2886.516,2902.002,2885.08,2899.469,14316309600
2019-12-06,2902.278,2912.014,2894.751,2912.014,13412887800
2019-12-09,2914.458,2919.589,2905.25,2914.478,16079652700
2019-12-10,2908.944,2919.201,2902.79,2917.316,17012399800
2019-12-11,2922.602,2928.256,2915.001,2924.417,16554108700
2019-12-12,2926.342,2926.342,2913.476,2915.698,15176080400
2019-12-13,2937.776,2969.981,2935.849,2967.676,21197858500
2019-12-16,2970.969,2984.641,2958.706,2984.393,21186211900
2019-12-17,2985.262,3039.383,2982.496,3022.422,29303225400
2019-12-18,3021.466,3033.234,3011.721,3017.044,24408969100
2019-12-19,3017.153,3021.418,3007.992,3017.066,20862426400
2019-12-20,3019.64,3027.484,3002.26,3004.938,21507575500
2019-12-23,2999.036,3009.338,2960.435,2962.751,20571661700
2019-12-24,2965.826,2983.819,2960.684,2982.681,16303025000
2019-12-25,2980.428,2988.292,2970.657,2981.881,17565402800
2019-12-26,2981.249,3007.355,2980.397,3007.355,18244042600
2019-12-27,3006.852,3036.113,3003.631,3005.036,24710277900
2019-12-30,2998.169,3041.397,2983.344,3040.024,24806653000
2019-12-31,3036.386,3051.677,3030.512,3050.124,21742902200
2020-01-02,3066.336,3098.1,3066.336,3085.198,29247020800
2020-01-03,3089.022,3093.819,3074.518,3083.786,26149666700
2020-01-06,3070.909,3107.203,3065.309,3083.408,31257584200
2020-01-07,3085.488,3105.451,3084.329,3104.802,27658311100
2020-01-08,3094.239,3094.239,3059.131,3066.893,29787255300
2020-01-09,3082.64,3097.329,3080.131,3094.882,24343564900
2020-01-10,3102.294,3105.225,3081.396,3092.291,21044246200
2020-01-13,3091.493,3115.57,3075.384,3115.57,21062100400
2020-01-14,3120.667,3127.169,3105.605,3106.82,22997376900
2020-01-15,3103.175,3107.943,3082.043,3090.038,20231302300
2020-01-16,3095.734,3096.372,3070.884,3074.081,20337547500
2020-01-17,3081.464,3091.952,3067.253,3075.496,19030429900
2020-01-20,3082.113,3096.311,3070.48,3095.787,21049334100
2020-01-21,3085.79,3085.79,3051.23,3052.142,23483073900
2020-01-22,3038.487,3069.253,3006.268,3060.755,22385286500
2020-01-23,3037.952,3045.041,2955.346,2976.528,27276323400
2020-02-03,2716.698,2766.577,2716.698,2746.606,21591210300
2020-02-04,2685.269,2786.164,2685.269,2783.288,36404620000
2020-02-05,2792.371,2842.743,2778.864,2818.088,30976182300
2020-02-06,2826.885,2876.588,2807.609,2866.51,31639214200
2020-02-07,2858.932,2875.964,2838.77,2875.964,30947964200
2020-02-10,2860.499,2891.848,2851.05,2890.488,29492978400
2020-02-11,2894.541,2913.816,2882.243,2901.674,26916833500
2020-02-12,2895.556,2926.899,2892.424,2926.899,24873342900
2020-02-13,2927.144,2935.406,2901.243,2906.074,27480484400
2020-02-14,2899.866,2926.943,2899.574,2917.008,25065062700
2020-02-17,2924.991,2983.637,2924.991,2983.622,31319800700
2020-02-18,2981.41,2990.6,2960.775,2984.972,31166591300
2020-02-19,2979.522,2998.272,2971.822,2975.402,31514115100
2020-02-20,2981.88,3031.371,2968.445,3030.154,34573288100
2020-02-21,3022.246,3058.898,3020.141,3039.669,36455727600
2020-02-24,3027.893,3042.182,3007.356,3031.233,37043004400
2020-02-25,2982.07,3016.946,2943.717,3013.05,44162276200
2020-02-26,2978.42,3028.779,2974.942,2987.929,46904955200
2020-02-27,2992.492,3009.458,2980.477,2991.329,35052365800
2020-02-28,2924.641,2948.126,2878.544,2880.304,40121691400
2020-03-02,2899.31,2982.507,2899.31,2970.931,36733336900
2020-03-03,3006.889,3026.842,2976.623,2992.897,41010804700
2020-03-04,2981.806,3012.004,2974.358,3011.666,35333827800
2020-03-05,3036.155,3074.257,3022.926,3071.677,44542580600
2020-03-06,3039.94,3052.444,3029.463,3034.511,36206153300
2020-03-09,2987.181,2989.205,2940.714,2943.291,41456073600
2020-03-10,2918.935,3000.296,2904.799,2996.762,39329664800
2020-03-11,3001.762,3010.029,2968.517,2968.517,35247097000
2020-03-12,2936.016,2944.465,2906.284,2923.486,30777845700
2020-03-13,2804.232,2910.881,2799.984,2887.427,36645043600
2020-03-16,2897.301,2898.035,2784.662,2789.254,35187866500
2020-03-17,2796.284,2826.907,2715.221,2779.641,30614967700
2020-03-18,2792.322,2815.874,2728.756,2728.756,29115985200
2020-03-19,2719.406,2736.82,2646.805,2702.13,30230274700
2020-03-20,2727.019,2751.896,2702.493,2745.618,25201950700
2020-03-23,2677.591,2703.33,2656.501,2660.167,24982025000
2020-03-24,2703.019,2723.407,2667.133,2722.438,25702193000
2020-03-25,2775.303,2788.635,2757.802,2781.591,27314446600
2020-03-26,2761.896,2788.504,2753.428,2764.911,23408402200
2020-03-27,2792.984,2805.548,2771.756,2772.203,24076406600
2020-03-30,2739.719,2759.099,2723.054,2747.214,23970660400
2020-03-31,2767.307,2771.168,2743.115,2750.296,21859867400
2020-04-01,2743.541,2773.364,2731.079,2734.522,21725342700
2020-04-02,2720.228,2780.638,2719.904,2780.638,21786460000
2020-04-03,2773.576,2780.587,2754.073,2763.987,20083740400
2020-04-07,2806.968,2823.277,2801.839,2820.763,27019818600
2020-04-08,2805.917,2823.214,2800.296,2815.369,24351530500
2020-04-09,2825.839,2832.395,2820.433,2825.904,23818484300
2020-04-10,2827.187,2833.015,2789.976,2796.631,23345476800
2020-04-13,2784.598,2792.891,2774.081,2783.048,17712455400
2020-04-14,2794.801,2827.298,2789.428,2827.283,20269656900
2020-04-15,2826.662,2829.75,2808.704,2811.174,20562114600
2020-04-16,2798.43,2823.338,2796.839,2819.935,20300377300
2020-04-17,2835.558,2854.96,2830.022,2838.495,24573675000
2020-04-20,2840.409,2852.99,2833.262,2852.553,21184707800
2020-04-21,2842.237,2842.237,2808.021,2827.013,23323587000
2020-04-22,2814.066,2843.98,2808.482,2843.98,21732000000
2020-04-23,2850.51,2853.636,2835.896,2838.499,24877903700
2020-04-24,2834.939,2834.939,2802.499,2808.529,23518507600
2020-04-27,2812.242,2832.666,2802.958,2815.495,21013098100
2020-04-28,2819.991,2821.745,2758.246,2810.024,25387274500
2020-04-29,2801.383,2831.764,2800.738,2822.442,20206180700
2020-04-30,2832.384,2865.59,2832.384,2860.082,24245527800
2020-05-06,2831.633,2879.263,2830.654,2878.14,24982661600
2020-05-07,2876.473,2882.022,2864.581,2871.523,22673695700
2020-05-08,2882.708,2903.797,2879.203,2895.344,22682207500
2020-05-11,2901.574,2914.284,2884.381,2894.802,22512041000
2020-05-12,2894.617,2897.902,2871.23,2891.556,19708298500
2020-05-13,2882.955,2900.259,2875.535,2898.05,18506131000
2020-05-14,2887.058,2887.058,2869.183,2870.342,19777620200
2020-05-15,2880.707,2884.22,2863.37,2868.459,18898359200
2020-05-18,2872.524,2889.98,2862.271,2875.418,22602288200
2020-05-19,2897.687,2900.219,2887.577,2898.576,19722240500
2020-05-20,2896.466,2896.466,2876.177,2883.738,21051998500
2020-05-21,2890.721,2891.518,2864.207,2867.924,20353203800
2020-05-22,2863.046,2863.046,2808.018,2813.765,20906371200
2020-05-25,2816.241,2821.498,2802.465,2817.97,17288555700
2020-05-26,2827.897,2848.337,2825.901,2846.547,17456236900
2020-05-27,2847.32,2848.997,2831.928,2836.804,19814934300
2020-05-28,2838.207,2861.924,2820.146,2846.222,20754601900
2020-05-29,2835.584,2855.376,2829.627,2852.351,20679280400
2020-06-01,2871.964,2917.151,2871.964,2915.431,26019605000
2020-06-02,2916.317,2926.359,2909.128,2921.398,25610804900
2020-06-03,2930.391,2942.76,2922.661,2923.371,25566398000
2020-06-04,2931.838,2932.968,2910.752,2919.251,22660587300
2020-06-05,2923.189,2930.799,2909.118,2930.799,21736067300
2020-06-08,2941.982,2950.066,2934.21,2937.771,23112436000
2020-06-09,2939.535,2957.119,2932.939,2956.112,20904858500
2020-06-10,2951.278,2951.33,2934.843,2943.753,20792596900
2020-06-11,2939.791,2952.651,2912.193,2920.897,23372294700
2020-06-12,2876.803,2930.255,2872.617,2919.741,23600864200
2020-06-15,2908.277,2922.536,2890.031,2890.031,24320504600
2020-06-16,2912.825,2931.779,2909.134,2931.749,22331306500
2020-06-17,2932.671,2936.616,2919.035,2935.873,23465439100
2020-06-18,2929.88,2942.898,2920.105,2939.315,25869137700
2020-06-19,2938.789,2973.316,2935.824,2967.634,26431396100
2020-06-22,2966.901,2983.438,2959.035,2965.272,26788383400
2020-06-23,2960.888,2972.403,2949.847,2970.62,22521220800
2020-06-24,2972.983,2982.943,2971.224,2979.551,21320073200
2020-06-29,2973.076,2977.912,2951.77,2961.516,22062272900
2020-06-30,2965.105,2990.825,2965.105,2984.674,21495721400
2020-07-01,2991.181,3026.186,2984.984,3025.981,27331314000
2020-07-02,3023.719,3092.443,3021.674,3090.569,39112799600
2020-07-03,3103.995,3152.813,3103.995,3152.813,45879385100
2020-07-06,3187.839,3337.272,3187.839,3332.881,64387890600
2020-07-07,3380.954,3407.081,3336.242,3345.337,65784015900
2020-07-08,3337.552,3421.531,3327.706,3403.44,58708168500
2020-07-09,3403.483,3456.972,3393.638,3450.594,62000182300
2020-07-10,3418.935,3433.109,3372.507,3383.322,55612001100
2020-07-13,3379.387,3458.791,3369.038,3443.286,55800687500
2020-07-14,3435.024,3451.222,3366.083,3414.619,54321149200
2020-07-15,3422.078,3432.451,3345.749,3361.304,49203054200
2020-07-16,3356.359,3373.532,3209.727,3210.099,49061312300
2020-07-17,3214.402,3252.779,3181.275,3214.129,35965241300
2020-07-20,3243.911,3314.149,3220.684,3314.149,41855530600
2020-07-21,3330.547,3336.679,3300.572,3320.895,35925202900
2020-07-22,3315.182,3381.976,3311.786,3333.164,39333533500
2020-07-23,3306.149,3336.3,3257.827,3325.11,40704249900
2020-07-24,3310.645,3319.127,3184.965,3196.768,42705402600
2020-07-27,3210.386,3221.985,3174.658,3205.227,29931902100
2020-07-28,3226.133,3245.297,3208.494,3227.96,28937786100
2020-07-29,3221.988,3294.552,3209.99,3294.552,32492406200
2020-07-30,3299.572,3312.451,3282.162,3286.822,34070412100
2020-07-31,3280.796,3333.786,3261.614,3310.007,35375897900
2020-08-03,3332.183,3368.103,3327.677,3367.966,40746086700
2020-08-04,3376.44,3391.074,3352.502,3371.688,44232855100
2020-08-05,3363.332,3383.637,3333.877,3377.565,38582302700
2020-08-06,3380.762,3392.705,3334.334,3386.463,41530251000
2020-08-07,3370.588,3374.133,3307.713,3354.035,40392963300
2020-08-10,3341.528,3399.932,3335.043,3379.252,38137963000
2020-08-11,3379.487,3409.059,3336.095,3340.29,40045270600
2020-08-12,3327.493,3335.729,3263.265,3319.266,37832895900
2020-08-13,3328.175,3338.152,3309.463,3320.726,32429127800
2020-08-14,3315.669,3362.027,3302.736,3360.099,30599837600
2020-08-17,3373.902,3450.899,3369.374,3438.801,43459826000
2020-08-18,3441.934,3456.721,3432.64,3451.089,38072927500
2020-08-19,3444.565,3454.461,3406.164,3408.129,40572221400
2020-08-20,3385.965,3394.557,3352.777,3363.899,33560098200
2020-08-21,3380.227,3393.918,3358.001,3380.683,28748834000
2020-08-24,3391.113,3396.566,3368.026,3385.638,26622784100
2020-08-25,3392.88,3408.87,3364.16,3373.578,27711342100
2020-08-26,3371.808,3382.603,3320.136,3329.739,29445103600
2020-08-27,3333.491,3351.832,3312.986,3350.113,23709935300
2020-08-28,3346.289,3405.877,3339.649,3403.807,27132554900
2020-08-31,3416.55,3442.736,3395.468,3395.678,32347389000
2020-09-01,3389.742,3410.607,3381.711,3410.607,24699924900
2020-09-02,3420.469,3421.396,3377.211,3404.802,26154631900
2020-09-03,3404.032,3425.629,3374.263,3384.981,25534627900
2020-09-04,3336.408,3360.106,3328.552,3355.367,22163655000
2020-09-07,3349.918,3368.245,3285.633,3292.591,26061656700
2020-09-08,3301.217,3324.393,3276.443,3316.417,27106627800
2020-09-09,3280.997,3289.615,3238.561,3254.628,35150974700
2020-09-10,3282.232,3285.473,3227.644,3234.823,31247280400
2020-09-11,3225.784,3262.498,3220.536,3260.346,22169883000
2020-09-14,3275.918,3283.533,3261.148,3278.814,21392413700
2020-09-15,3277.128,3297.69,3263.752,3295.68,19768440000
2020-09-16,3293.168,3302.456,3271.075,3283.924,20044336400
2020-09-17,3277.324,3290.409,3248.499,3270.435,20293197200
2020-09-18,3270.911,3338.324,3268.526,3338.09,25626078800
2020-09-21,3348.899,3350.589,3313.071,3316.935,21650309300
2020-09-22,3290.666,3320.228,3265.703,3274.302,21401506500
2020-09-23,3278.836,3289.762,3264.891,3279.711,16917806800
2020-09-24,3262.879,3265.345,3221.237,3223.176,20673601100
2020-09-25,3234.374,3239.466,3208.035,3219.418,16482241900
2020-09-28,3224.977,3238.183,3210.893,3217.535,15598278300
2020-09-29,3231.855,3242.794,3219.79,3224.359,15134987000
2020-09-30,3232.71,3244.913,3202.344,3218.052,15350445700
2020-10-09,3262.611,3280.512,3260.187,3272.076,18832564800
2020-10-12,3287.328,3359.153,3286.111,3358.465,25962240800
2020-10-13,3353.121,3361.832,3334.499,3359.75,20492610300
2020-10-14,3353.625,3353.625,3332.964,3340.778,19865938200
2020-10-15,3342.922,3354.578,3330.001,3332.183,19103128200
2020-10-16,3334.457,3348.954,3319.11,3336.358,19429542100
2020-10-19,3351.096,3371.086,3307.841,3312.667,21230354000
2020-10-20,3307.15,3328.103,3293.766,3328.103,16508476200
2020-10-21,3332.147,3332.147,3304.169,3325.025,17763211500
2020-10-22,3315.821,3320.879,3281.366,3312.501,16594998700
2020-10-23,3308.158,3326.049,3276.62,3277.997,17420898200
2020-10-26,3258.703,3264.446,3226.602,3251.119,16773179500
2020-10-27,3240.74,3258.337,3235.544,3254.316,14911556600
2020-10-28,3256.223,3275.871,3238.382,3269.238,17318196500
2020-10-29,3235.765,3289.766,3231.124,3272.727,18470358900
2020-10-30,3278.631,3279.856,3219.422,3224.533,23018880300
2020-11-02,3228.715,3242.804,3209.909,3225.12,22677913700
2020-11-03,3239.806,3278.381,3237.854,3271.074,21529786400
2020-11-04,3273.433,3286.621,3254.111,3277.44,18851412800
2020-11-05,3305.58,3320.408,3291.6,3320.133,22680146200
2020-11-06,3326.465,3326.465,3292.151,3312.159,23486413200
2020-11-09,3329.429,3380.824,3329.429,3373.734,31021977100
2020-11-10,3387.622,3387.622,3346.172,3360.149,27870111300
2020-11-11,3354.025,3365.836,3339.041,3342.203,27120465300
2020-11-12,3344.456,3350.285,3329.485,3338.679,21650130900
2020-11-13,3327.229,3327.229,3291.643,3310.105,22789836400
2020-11-16,3325.621,3346.969,3313.647,3346.969,27959376100
2020-11-17,3347.151,3347.698,3323.951,3339.895,28363247900
2020-11-18,3337.332,3358.894,3333.992,3347.303,28753125900
2020-11-19,3339.086,3367.333,3330.45,3363.088,25326299200
2020-11-20,3359.597,3380.149,3356.309,3377.727,26127121900
2020-11-23,3384.104,3431.653,3377.986,3414.49,37387204700
2020-11-24,3407.409,3413.926,3396.244,3402.823,30099414400
2020-11-25,3417.515,3423.485,3362.327,3362.327,32211020700
2020-11-26,3360.061,3371.454,3344.282,3369.733,25588682200
2020-11-27,3373.843,3408.307,3364.492,3408.307,28064989400
2020-11-30,3418.158,3456.737,3391.755,3391.755,38498996800
2020-12-01,3388.987,3457.635,3386.911,3451.938,31618898000
2020-12-02,3453.518,3465.729,3435.871,3449.381,31281111400
2020-12-03,3448.54,3452.161,3428.804,3442.136,29845993000
2020-12-04,3436.729,3448.404,3417.048,3444.581,25627670500
2020-12-07,3446.648,3449.578,3414.314,3416.604,25452250800
2020-12-08,3417.694,3428.662,3403.026,3410.177,22690732800
2020-12-09,3416.078,3422.536,3371.916,3371.964,26074742400
2020-12-10,3365.731,3384.888,3357.753,3373.276,24730830400
2020-12-11,3381.008,3383.178,3325.172,3347.191,29861715800
2020-12-14,3349.534,3371.129,3338.626,3369.12,23980792600
2020-12-15,3366.581,3373.558,3348.419,3367.233,22566740200
2020-12-16,3371.263,3378.663,3359.171,3366.983,22081397600
2020-12-17,3367.277,3406.155,3354.011,3404.873,27546363100
2020-12-18,3400.486,3413.813,3382.751,3394.896,28099264100
2020-12-21,3394.395,3423.609,3381.116,3420.569,28375979400
2020-12-22,3410.968,3415.754,3353.858,3356.782,32303765400
2020-12-23,3362.472,3394.209,3360.202,3382.32,29952352700
2020-12-24,3382.193,3394.075,3354.022,3363.113,27504445000
2020-12-25,3351.79,3397.007,3348.345,3396.563,29454689500
2020-12-28,3396.359,3412.519,3383.654,3397.285,31618154200
2020-12-29,3399.294,3407.088,3376.088,3379.036,31176918500
